Code,Label
472750004,Stenosis of superior vena cava as complication of procedure
460598004,Acquired stenosis of superior vena cava
470749006,Acquired abnormality of inferior vena cava
472780009,Acquired occlusion of inferior vena cava
472754008,Obstruction of inferior vena cava as complication of procedure
472753002,Stenosis of inferior vena cava as complication of procedure
473364007,Acquired stenosis of inferior vena cava
472779006,Acquired abnormality of brachiocephalic vein
448644004,Abnormality of right inferior caval vein
448617009,Abnormality of left inferior caval vein
264557003,Ovarian vein syndrome
448281007,Abnormality of hepatic vein
65617004,Veno-occlusive disease of the liver
446655006,Systemic vein obstruction
457597009,Occlusion of iliac vein
473394001,Congenital occlusion of iliac vein
470759007,Occlusion of superior vena cava
63363004,Superior vena cava syndrome
24187003,Collar of Stokes
472752007,Occlusion of superior vena cava due to neoplasm
234065001,Superior vena cava stenosis
62702001,Cerebral vein occlusion
23808003,Rolandic vein occlusion syndrome
470760002,Occlusion of inferior vena cava
472755009,Occlusion of inferior vena cava due to neoplasm
234063008,Inferior vena cava stenosis
62335009,Congenital stenosis of inferior vena cava
109380002,Membranous obstruction of inferior vena cava
79671001,Inferior vena cava syndrome
88244008,Congenital stenosis of vena cava
703278006,Postprocedural obstructed systemic venous pathway
472788002,Obstruction of surgically constructed systemic venous pathway as complication of procedure
234060006,Subclavian vein stenosis
25981000119102,Venous thoracic outlet syndrome
253309002,Saccular dilatation of right superior vena cava
302213007,Carotid cavernous fistula
126011000119107,Acquired caroticocavernous sinus fistula
128171000119104,Spontaneous caroticocavernous sinus fistula
399866003,Diabetic retinal venous beading
261850007,Inflammatory aneurysm
233991005,Mycotic aneurysm
32361000119104,Congenital hemangioma
703295003,Noninvoluting congenital hemangioma
703294004,Rapidly involuting congenital hemangioma
50941003,Gingival hair impaction
111289009,Arteriovenous fistula of pulmonary vessels
253639004,Intrapulmonary arteriovenous fistula
95474000,Arteriovenous malformation of kidney
448722002,Abnormality of abdominal aorta
59047005,Aortointestinal fistula
307403007,Aortojejunal fistula
9058002,Duodenoaortic fistula
448158001,Abnormality of thoracoabdominal aorta
233955003,Abdominal aortic atherosclerosis
431401000124108,Arteriosclerosis of abdominal aorta
196497007,Fistula of sublingual gland
239990000,Soft tissue lesion of pelvic region
304990002,Hemangioma of gingiva
14540002,Compression of vein
234070008,Compression of transplanted vein
234071007,Kinking of transplanted vein
15386007,Stricture of pulmonary vessel
449289002,Melanocytic nevus of tongue
45974008,Blister of gum without infection
62878007,Atrophy of gums
109626000,Gingival papillary blunting
360522009,Congenital epulis of newborn
58358002,Vascular ectasia of small intestine
234145005,Diffuse arteriovenous fistula
84884003,Retinal telangiectasia
360455002,Coats' disease
312914000,Peripheral retinal telangiectatic mass
232024000,Parafoveal telangiectasia
232025004,Acquired peripheral telangiectasia
314019007,Idiopathic juxtafoveal telangiectasia
234200002,Vascular graft enteric fistula
448667002,Hemangioma of tongue
448903003,Dilatation of annulus of aortic valve
7920008,Gingival food impaction
43043007,Periodontal lesion due to traumatic occlusion
72092001,Arteriosclerotic vascular disease
361133006,Arteriosclerosis obliterans
53741008,Coronary arteriosclerosis
371803003,Multi vessel coronary artery disease
194843003,Double coronary vessel disease
443502000,Coronary atherosclerosis
371805005,Significant coronary bypass graft disease
371804009,Left main coronary artery disease
42866003,Congenital coronary artery sclerosis
233817007,Triple vessel disease of the heart
1641000119107,Coronary arteriosclerosis in native artery
92517006,Calcific coronary arteriosclerosis
429245005,Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty
427919004,Coronary arteriosclerosis due to radiation
194842008,Single coronary vessel disease
315348000,Asymptomatic coronary heart disease
420006002,Obliterative coronary artery disease
431431000124100,Arteriosclerosis of renal artery
16147005,Arteriolar nephritis
361132001,Senile arteriosclerosis
441574008,Atherosclerosis of artery
39823006,Generalized atherosclerosis
81817003,Atherosclerosis of aorta
45281005,Atherosclerosis of renal artery
69742007,Monckeberg's medial sclerosis
431391000124106,Arteriosclerosis of aorta
431411000124106,Arteriosclerosis of thoracic aorta
50808002,Atheroma of artery
67682002,Coronary artery atheroma
111299004,Atheroma of cerebral arteries
49778009,Idiopathic pulmonary arteriosclerosis
233956002,Aortoiliac atherosclerosis
699257002,Increase in velocity of coronary artery of fetus
234191002,Vascular graft occlusion
280970000,Arteriovenous graft occlusion
280971001,Arteriovenous graft stenosis
234192009,Vascular graft stenosis
234193004,Vascular graft anastomotic stenosis
311845003,Stricture of vein graft
399868002,Diabetic intraretinal microvascular anomaly
83799000,Corrected transposition of great vessels
685002,Acquired telangiectasia of small AND/OR large intestines
275510005,Acquired renal arteriovenous aneurysm
312601003,Disorder of thoracic aorta
253260003,"Congenital disease and abnormality of heart, thoracic aorta and pericardium"
253640002,Ascending aorta abnormality
253303001,Solitary aortic trunk with pulmonary atresia
253647004,Sinus of Valsalva abnormality
253648009,Sinus of Valsalva aneurysm with rupture
448280008,Malalignment of aortic sinus in relation to pulmonary sinus
448742006,Abnormality of aortic arch
460952008,Abnormality of arterial ligament
460957002,Anomalous origin of arterial ligament
460958007,Anomalous origin of arterial ligament from aortic arch
460968002,Anomalous origin of right arterial ligament from right aortic arch
460964000,Anomalous origin of arterial ligament from left subclavian artery
460959004,Anomalous origin of arterial ligament from ascending aorta
460965004,Anomalous origin of arterial ligament from right carotid artery
460961008,Anomalous origin of arterial ligament from right brachiocephalic artery
460966003,Anomalous origin of arterial ligament from left carotid artery
460962001,Anomalous origin of arterial ligament from left brachiocephalic artery
460969005,Anomalous origin of right arterial ligament from left aortic arch
461399000,Anomalous origin of arterial ligament from right aortic arch
460960009,Anomalous origin of arterial ligament from distal descending aorta
461400007,Anomalous origin of arterial ligament from aortic diverticulum
473005004,Anomalous origin of arterial ligament from retroesophageal aortic diverticulum
460963006,Anomalous origin of arterial ligament from right subclavian artery
461401006,Anomalous origin of arterial ligament from unknown site
460967007,Right arterial ligament
460953003,Anomalous insertion of arterial ligament
460956006,Anomalous insertion of arterial ligament into right pulmonary artery
460955005,Anomalous insertion of arterial ligament into pulmonary trunk
460954009,Anomalous insertion of arterial ligament into distal left pulmonary artery
268284006,Vascular hamartomas
196501002,Sublingual sialolithiasis
253709000,Abnormal coronary orifice
461427006,Restriction of coronary artery orifice due to neoplasm
461352007,Slit-like coronary artery orifice
461428001,Restriction of coronary artery orifice due to valve cusp tissue
271441000,Dextraposition of aorta
240205003,Synovial cyst
426552009,Intrabony periodontal defect
52817008,Rupture of synovium
288214008,Rupture of synovium - multiple
53190001,Vascular compression of esophagus by aberrant artery
282348002,Acquired renal arteriovenous fistula
16459000,Cheilosis
268938009,O/E - dry/cracked lips
275943004,O/E - dry lips
234198008,Vascular graft aneurysm
280976006,Arteriovenous graft aneurysm
441798003,Hyperplasia of gingiva
204300001,Incomplete great vessel transposition
202932007,Calcium deposit in bursa
112751000119103,Congenital superior sulcus anomaly of orbit
370488005,Perirenal pseudocyst
449772006,Periapical fibrous scar
58780002,False aneurysm of artery
315033000,False aneurysm of hepatic artery
234121006,Hypoplasia of artery
268184003,Hypoplasia of aorta
281362006,Gouty tophus of bursa
52368004,Plicated tongue
163172004,O/E - fissured tongue
204631004,Congenital plicated tongue
280871000,Vascular degeneration
109549008,Congenital anomaly of lip
204647002,Congenital ectropion of lip
54764003,Synchilia
699762000,Congenital double lip
28041003,Congenital lip pits
80281008,Cleft lip
6936002,Cleft lip sequence
204608004,Central cleft lip
304068004,Bilateral cleft lip
80446009,Complete bilateral cleft lip
62815003,Incomplete bilateral cleft lip
253984004,Bilateral complete and incomplete cleft lip
66948001,Cleft palate with cleft lip
338486003,Cheilognathouranoschisis
253983005,Cheilopalatoschisis
339502006,Cheilognathopalatoschisis
204620007,"Cleft hard palate with cleft lip, bilateral"
204617004,Central incomplete cleft palate with cleft lip
337471007,"Cleft upper lip, upper jaw AND palate"
204616008,Central complete cleft palate with cleft lip
77414002,Cheilognathoschisis
253986002,Palatoschisis
27680009,Congenital hyperplasia of sebaceous glands of lip
235141009,Lip pits
235143007,Midline sinus of the upper lip
235142002,Commissural lip pits
1150009,Congenital microcheilia
24768002,Fistula of artery
22883003,Arterial-enteric fistula
1034003,Mesenteric-portal fistula
204461004,Portal vein-hepatic artery fistula
128551005,Aortic fistula
17355002,Aorto-esophageal fistula
233781007,Acquired tracheo-arterial fistula
234144009,Truncal arteriovenous fistula
373093003,Coronary artery fistula
461424004,Coronary artery fistula with dilatation of proximal coronary artery and without dilatation of distal coronary artery
253721001,Single coronary artery fistula
461425003,Coronary artery fistula with dilatation of entire coronary artery
253723003,Coronary fistulae from right ventricle
373092008,Coronary artery fistula to left atrium
373094009,Coronary artery fistula to left ventricle
253722008,Multiple coronary artery fistulae
448825008,Right ventricular myocardial sinusoids
373096006,Coronary artery fistula to right ventricle
286391000119108,Acquired coronary artery fistula
703386009,Iatrogenic coronary artery fistula
373095005,Coronary artery fistula to right atrium
253724009,Coronary fistulae from left ventricle
405539004,Hemorrhage of blood vessel
234003006,Arterial hemorrhage
197812000,Renal artery hemorrhage
234201003,Vascular graft hemorrhage
280974009,Arteriovenous graft hemorrhage
234076002,Venous hemorrhage
384993003,Periventricular hemorrhagic venous infarct
234207004,Arteriovenous fistula hemorrhage
43696002,Capillary hemorrhage
195518005,Phlebosclerosis
457667005,Disruption of pulmonary valve annulus
307221007,Venous occlusion
472768001,Obstruction of pulmonary great vein due to compression by right atrial dilatation
57348003,Portal vein obstruction
472789005,Obstruction of surgically constructed pulmonary venous pathway as complication of procedure
234059001,Venous stenosis
234067009,Intrinsic venous stenosis
82582006,Stricture of vein
234068004,Radiation stricture of vein
234062003,Pulmonary vein stenosis
253322005,Obstructed pulmonary venous connection
446668003,Obstructed pulmonary venous connection due to extrinsic compression
447571007,Obstructed pulmonary venous connection due to extrinsic compression between left pulmonary artery and bronchus
447528003,Obstructed pulmonary venous connection due to extrinsic compression at diaphragm
447498008,Obstructed pulmonary venous connection due to extrinsic compression between right pulmonary artery and trachea
447274003,Obstructed pulmonary venous connection due to intrinsic narrowing
447318008,Obstructed pulmonary venous connection at interatrial communication
446890001,Obstructed pulmonary venous connection at coronary sinus orifice
302946006,Arteriovenous fistula aneurysm
78862003,Ayerza's syndrome
109623008,Hypoplasia of gingiva
253753005,Hamartoma of tongue
7368005,Double outlet left ventricle
109803005,Acquired anomaly of lip
402870005,Reactive fibrous tissue proliferation
280133005,Disorder of soft tissue of trunk
280126005,Disorder of soft tissue of body wall region
280131007,Disorder of soft tissue of head
31490007,Nasociliary neuralgia
175004,Supraorbital neuralgia
41188003,Disorder of oral soft tissues
235034000,Oral frictional keratosis
204644009,"Ranula, congenital"
69244009,Disorder of tongue
17565009,Hypoesthesia of tongue
204629008,Dislocation of tongue
42631002,Strawberry tongue
48186008,Malocclusion due to tongue habits
402703004,Dermatosis of tongue
38228000,Paralysis of tongue
23740006,Bilateral paralysis of tongue
80060002,Furred tongue
163169006,O/E - furred tongue
95528002,Numbness of tongue
255225007,Overgrowth of filiform papillae
109812007,Vascular tongue
3639002,Glossoptosis
196572005,Sublingual keratosis
95527007,Paresthesia of tongue
30731004,Glossodynia
5920007,Raspberry tongue
399044006,Glossopyrosis
235033006,Smokers keratosis
14919007,Ranula
235066005,Oral lesions in Reiter's syndrome
90678009,Disorder of lip
402701002,Dermatosis of lip
403440002,Median fissure of lip
36269003,Cheilodynia
196556002,"Ectropion of lip, acquired"
402294001,Chapping of lips
266430000,Oral melanoplakia
266418006,Gingival and periodontal disease
18718003,Gingival disease
109737009,Excessive gingival contour of a tooth restoration
109738004,Poor gingival margin to tooth restoration
234994006,Chronic gingival condition
59992000,Blue line on gingivae
163162002,O/E - gums - blue line
304984001,Linear gingival erythema
109628004,Gingival pocket
109739007,Thick gingival margin to tooth restoration
234989006,Gingivitis/gingival disease
109614005,Inadequately attached gingiva
109629007,Periodontal pocket
11426004,Gingival amyloidosis
449785009,Thin attached gingiva
403456007,Gingival pigmentation
2556008,Periodontal disease
109630002,Widened periodontal ligament space
21459002,Loss of teeth due to local periodontal disease
34282009,Disorder of periapical tissues of tooth
235006007,Periodontal and endodontic lesion
75721000,Ramifying pericementitis fibrosa syndrome
196365008,Chronic pericementitis
235005006,Thickened dental follicle
318161000119106,Posterior soft tissue impingement on teeth
235048000,Orofacial granulomatosis
21366000,Soft tissue impingement on teeth
302651000119100,Anterior soft tissue impingement on teeth
50584008,Fordyce's disease
403368002,Fordyce spots of lips
3519007,Disorder of synovium
268005002,Synovial plica
202936005,"Ganglion and cyst of synovium, tendon and bursa"
287026009,Ganglion/synovial cyst - multiple joints
240207006,Synovial chondromatosis
10597006,Disorder of bursa
202574006,Synovial osteochondromatosis
281366009,Primary synovial ostechondromatosis
281367000,Secondary synovial osteochondromatosis
312381009,Tendon sheath disorder
27550009,Vascular disorder
385442006,Vascular disorder of pelvis
195520008,Pelvic phleboliths
198057005,Male genital organ vascular diseases
198029003,Vascular disorder of penis
280111008,Vascular disorder of corpus cavernosum
44437005,Thrombosis of corpus cavernosum
252036000,Penile arterial insufficiency
441545004,Nonischemic priapism
200249004,Hemorrhoids in pregnancy and the puerperium
200251000,Hemorrhoids in pregnancy and the puerperium - delivered
200253002,Hemorrhoids in pregnancy and the puerperium with antenatal complication
200252007,Hemorrhoids in pregnancy and the puerperium - delivered with postnatal complication
200254008,Hemorrhoids in pregnancy and the puerperium with postnatal complication
461415008,Hereditary dysplasia of blood vessel
58729003,Disorder of capillaries
54538006,Dietetic microangiopathy
19472003,Capillary hyperpermeability
373434004,Disorder of blood vessels of thorax
128211008,Vascular thoracic outlet syndrome
39785005,Disorder of pulmonary circulation
95838002,Pulmonary cyanosis
11029002,Pulmonary apoplexy
460612009,Arterial duct dependent pulmonary circulation
251042004,Peripheral pulmonary artery disease
447926008,Hypoperfusion of right pulmonary artery due to preferential flow to left pulmonary artery
447925007,Hypoperfusion of left pulmonary artery due to preferential flow to right pulmonary artery
253624000,Pulmonary atresia with confluent pulmonary arteries
70995007,Pulmonary hypertension
87394009,Episodic pulmonary hypertension
88223008,Secondary pulmonary hypertension
697901009,Pulmonary arterial hypertension induced by toxin
276794009,Facultative pulmonary hypertension with shunt at atrial level
233945002,Pulmonary arterial hypertension induced by drug
233954004,Pulmonary hypertension due to chronic exposure to high altitude
233950008,Pulmonary hypertension associated with chronic underventilation
697915006,Pulmonary hypertension due to alveolar hypoventilation disorder
276792008,Pulmonary hypertension with extreme obesity
360578005,Pulmonary hypertension secondary to raised pulmonary vascular resistance
233948000,Pulmonary hypertension in vasculitis
276793003,Pulmonary hypertension with occult mitral stenosis
10964002,Progressive pulmonary hypertension
5499009,Pulmonary hypertensive venous disease
89420002,Pulmonary veno-occlusive disease
472758006,Pulmonary venous hypertension due to compression of pulmonary great vein
472761007,Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm
472759003,Pulmonary venous hypertension due to compression of pulmonary great vein by sclerosing mediastinitis
472760008,Pulmonary venous hypertension due to compression of pulmonary great vein by lymphadenopathy
472790001,Pulmonary hypertension due to left heart disease
697926000,Pulmonary hypertension due to diastolic systemic ventricular dysfunction
697927009,Pulmonary hypertension due to left-sided valvular heart disease
697925001,Pulmonary hypertension due to systolic systemic ventricular dysfunction
697928004,Pulmonary venous hypertension due to congenital stenosis of pulmonary vein
472757001,Pulmonary venous hypertension as complication of procedure
233941006,Solitary pulmonary hypertension
233946001,Large vessel pulmonary hypertension
233942004,Small vessel pulmonary hypertension
360573001,Postcapillary pulmonary hypertension
697896007,Precapillary pulmonary hypertension
11399002,Pulmonary arterial hypertension
233815004,Persistent pulmonary hypertension of the newborn
697902002,Associated pulmonary arterial hypertension
697908003,Pulmonary arterial hypertension associated with chronic hemolytic anemia
445237003,Pulmonary arterial hypertension associated with portal hypertension
697903007,Pulmonary arterial hypertension associated with connective tissue disease
697905000,Pulmonary arterial hypertension associated with congenital heart disease
445928005,Eisenmenger's syndrome
697906004,Pulmonary arterial hypertension associated with congenital systemic-to-pulmonary shunt
697904001,Pulmonary arterial hypertension associated with HIV infection
697907008,Pulmonary arterial hypertension associated with schistosomiasis
697898008,Idiopathic pulmonary arterial hypertension
697897003,Heritable pulmonary arterial hypertension
233944003,Familial primary pulmonary hypertension
697899000,Heritable pulmonary arterial hypertension due to BMPR2 mutation
233943009,Sporadic primary pulmonary hypertension
697900005,Heritable pulmonary arterial hypertension due to ALK1 or endoglin mutation
697909006,Pulmonary veno-occlusive disease and/or pulmonary capillary hemangiomatosis
697920006,Pulmonary hypertension in systemic disorder
703355003,Pulmonary hypertension due to vasculitis
697922003,Pulmonary hypertension in Langerhans cell histiocytosis
697910001,Pulmonary hypertension due to lung disease and/or hypoxia
697916007,Pulmonary hypertension due to developmental abnormality of the lung
697913004,Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern
697911002,Pulmonary hypertension due to chronic obstructive pulmonary disease
697912009,Pulmonary hypertension due to interstitial lung disease
697914005,Pulmonary hypertension due to sleep-disordered breathing
697917003,Pulmonary hypertension due to hematological disorder
697918008,Pulmonary hypertension due to myeloproliferative disorder
697919000,Pulmonary hypertension due to post-splenectomy hematological disorder
45650007,Kyphoscoliotic heart disease
87837008,Chronic pulmonary heart disease
79955004,Chronic cor pulmonale
128052008,Vascular disease of abdomen
128321003,Vascular disorder of intestine
197006009,Superior mesenteric artery syndrome
75879005,Abdominal migraine
82196007,Vascular insufficiency of intestine
111354009,Chronic vascular insufficiency of intestine
241154007,Abdominal angina
13026000,Ischemic stricture of intestine
24988007,Mesenteric vascular insufficiency
235851008,Hemorrhagic infarction of intestine
235844004,Focal segmental ischemia of small intestine
235878005,Vascular disorder of liver
95557003,Red blood cell sequestration in liver
307420006,Mesenteric thrombus and/or embolus
312607004,Gastrointestinal tract vascular insufficiency
266520007,Chronic gastrointestinal tract vascular insufficiency
266519001,Acute GIT vascular insufficiency
24638001,Embolism from abdominal aorta
16934004,Renal vascular disorder
13886001,Sickle cell nephropathy
28104001,Vascular complication of medical care
86341008,Vascular insufficiency
51147005,Chronic vascular insufficiency
111298007,Chronic cerebral ischemia
195206000,Intermittent cerebral ischemia
52674009,Ischemia
153821000119103,Visceral ischemia
95456009,Brain stem ischemia
413552002,Anterior segment ischemia
287731003,Cerebral ischemia
206576006,Neonatal cerebral ischemia
276706004,Perinatal cerebral ischemia
312916003,Choroidal ischemia
419944002,Orbital ischemic syndrome
233957006,Arterial ischemia
233958001,Peripheral ischemia
402861007,Ischemic gangrene
72127003,Hypostasis
195374003,Arterial insufficiency
153911000119104,Peripheral arterial insufficiency
195199008,Vertebrobasilar artery syndrome
236777003,Vascular disorder of testis and epididymis
67962003,Thrombosis of testis
43663004,Thrombosis of tunica vaginalis
252986008,Tumor embolus
128187005,Vascular headache
37796009,Migraine
427419006,Transformed migraine
124171000119105,Chronic intractable migraine without aura
431601000124105,Chronic migraine without aura
124161000119104,Chronic migraine without aura with status migrainosus
437931000124100,"Chronic migraine without aura, non-refractory"
23186000,Menstrual migraine
124071000119109,Intractable menstrual migraine
124081000119107,Menstrual status migrainosus
230468003,Migraine with ischemic complication
79267007,Retinal migraine
122061000119109,Intractable retinal migraine
193039006,Complicated migraine
56097005,Migraine without aura
423279000,Refractory migraine without aura
425007008,"Migraine without aura, not refractory"
230467008,Status migrainosus
95657009,Chronic mixed headache syndrome
4473006,Migraine with aura
423683008,Refractory migraine with aura
436771000124102,"Basilar artery migraine, refractory"
124041000119102,Intractable hemiplegic migraine
59292006,Hemiplegic migraine
230464001,Non-familial hemiplegic migraine
95656000,Familial hemiplegic migraine
699314009,Migraine with persistent visual aura
95655001,Ophthalmic migraine
425936006,Intractable ophthalmic migraine
230465000,Migraine aura without headache
230462002,Migraine with typical aura
83351003,Basilar migraine
26150009,Lower half migraine
423894005,Refractory migraine
193030005,Migraine variants
425365009,Refractory migraine variants
424699007,"Migraine variants, not intractable"
445322004,Migraine variant with headache
443095000,Hemicrania continua
95660002,Thunderclap headache
122731000119104,Primary thunderclap headache
62914000,Cerebrovascular disease
703218000,Cerebral vasoconstriction syndrome
700467001,Reversible cerebral vasoconstriction syndrome
230738008,Asymptomatic cerebrovascular disease
195205001,Impending cerebral ischemia
390936003,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy
128218002,Disorder of intracranial venous sinus
106016005,"Intracranial sinus thrombosis, embolism AND/OR inflammation"
111028009,Arteriopathic granular atrophy of cerebral cortex
703219008,Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy
472746006,Cerebrovascular disorder due to paradoxical embolus
6594005,Cerebrovascular disorder in the puerperium
200333003,Puerperal cerebrovascular disorder with postnatal complication
200331001,Puerperal cerebrovascular disorder - delivered with postnatal complication
200330000,Puerperal cerebrovascular disorder - delivered
200332008,Puerperal cerebrovascular disorder with antenatal complication
275434003,Stroke in the puerperium
69116000,Moyamoya disease
434191000124107,Post-radiotherapy cerebral vasculopathy
302909007,Diffuse cerebrovascular disease
703163006,Secondary cerebrovascular disease
8269002,Cerebrospinal angiopathy
68267002,Benign intracranial hypertension
698839000,Benign intracranial hypertension due to hypervitaminosis A
698838008,Benign intracranial hypertension due to drug
443929000,Small vessel cerebrovascular disease
36179005,R.I.N.D. syndrome
288723005,Acute ill-defined cerebrovascular disease
50490005,Hypertensive encephalopathy
286742002,Impending cerebrovascular accident
702575003,Retinocochleocerebral vasculopathy
230690007,Cerebrovascular accident
195217004,Right sided cerebral hemisphere cerebrovascular accident
230713003,Stroke of uncertain pathology
230715005,Posterior circulation stroke of uncertain pathology
230714009,Anterior circulation stroke of uncertain pathology
195216008,Left sided cerebral hemisphere cerebrovascular accident
25133001,Completed stroke
230691006,CVA - cerebrovascular accident due to cerebral artery occlusion
5571000124103,Cerebrovascular accident with intracranial hemorrhage
422504002,Ischemic stroke
140921000119102,Ischemic stroke without coma
140911000119109,Ischemic stroke with coma
116288000,Paralytic stroke
371121002,Neonatal stroke
434141000124103,Chronic cerebrovascular accident
111297002,Nonparalytic stroke
281240008,Extension of cerebrovascular accident
195212005,Brainstem stroke syndrome
276221006,Millard-Gubler syndrome
24654003,Weber-Gubler syndrome
5471000124102,Ruptured aneurysm of intracranial artery
371414009,Vascular disorder of scrotum
702428000,"Hereditary angiopathy with nephropathy, aneurysms, and muscle cramps syndrome"
266259002,"Arterial, arteriole and capillary disease"
312638003,Arteriovenous disorder
278533005,Disorder of surgical arteriovenous fistula
43532007,Hereditary oculoleptomeningeal amyloid angiopathy
90507008,Disorder of vein
267280004,Venous complication of pregnancy and/or the puerperium
200222004,Superficial thrombophlebitis in pregnancy and the puerperium
267283002,Superficial thrombophlebitis in pregnancy and the puerperium - delivered with postnatal complication
200226001,Superficial thrombophlebitis in pregnancy and the puerperium with antenatal complication
200227005,Superficial thrombophlebitis in pregnancy and the puerperium with postnatal complication
308137006,Superficial thrombophlebitis in the puerperium
200224003,Superficial thrombophlebitis in pregnancy and the puerperium - delivered
308136002,Superficial thrombophlebitis in pregnancy
26850007,Phlebitis AND/OR thrombosis complicating pregnancy AND/OR puerperium
609497003,Venous complication in the puerperium
271967002,Disorder of vena cava umbrella
213045007,Mechanical complication of vena cava umbrella
59093008,"Venous collateral circulation, any site"
235900003,Portal and splenic vein sclerosis
448872008,Systemic venovenous collateral vein
307223005,Disorder of hepatic portal vein
307224004,Hepatic portal vein tumor invasion
37876005,Phlebolithiasis
234072000,Venous hypertension
423674003,Chronic peripheral venous hypertension
153811000119105,Chronic peripheral venous hypertension with lower extremity complication
34742003,Portal hypertension
45256007,Cruveilhier-Baumgarten syndrome
703279003,Postprocedural inferior vena cava complication
371071001,Portocaval shunt malfunction
20696009,Peripheral venous insufficiency
95443002,Venous intermittent claudication
312585004,"Venous thrombosis, phlebitis and thrombophlebitis"
57534004,Retinal vascular disorder
52539004,Vascular sheathing of retina
428674000,Segmentation of retinal blood vessel
313000007,Chorioretinal vascular disorder
193474002,Choroidal hemorrhage and rupture
422001004,Hypertensive choroidopathy
313001006,Idiopathic polypoidal choroidal vasculopathy
312913006,Ischemic maculopathy
418918009,Macular infarction
280969001,Disorder of arteriovenous shunt
280979004,Arteriovenous shunt thrombosis
280981002,Arteriovenous shunt occlusion
280977002,Arteriovenous shunt hemorrhage
213048009,Mechanical complication of arteriovenous surgical shunt
399982001,Congenital vascular disorder
206597007,Persistent fetal circulation
427134009,Small vessel disease due to type 2 diabetes mellitus
359557001,Disorder of artery
77788005,Vasomotor acroparesthesia
414024009,Disorder of coronary artery
234029006,Coronary steal syndrome
442298000,Fracture of stent of coronary artery
213037002,Mechanical complication of coronary bypass
440444007,Furcation lesion of coronary artery
441024003,Trifurcation lesion of coronary artery
371894001,Bifurcation lesion of coronary artery
253727002,Variant dominance of coronary circulation
253726006,Right ventricle-dependent coronary circulation
234024001,Arterial steal syndrome
234030001,Inverse steal syndrome
15258001,Subclavian steal syndrome
234028003,Cerebral steal syndrome
449831000,Abnormal diffuse intimal thickening of artery
109558001,Dieulafoy's vascular malformation
447111007,Dieulafoy vascular malformation of stomach
41114007,Mild pre-eclampsia
271870002,Low blood pressure reading
163022004,O/E - BP reading very low
163024003,O/E - BP borderline low
429561008,Exertional hypotension
473449006,Disease of non-coronary systemic artery
371158002,Disorder of basilar artery
47040006,Disorder of aorta
253651002,Disorder of aortic arch and descending aorta
471268000,Middle aortic syndrome
271985009,Disorder of intra-aortic pulsation balloon
213046008,Mechanical complication of intra-aortic balloon
234240008,Intra-aortic balloon rupture
234243005,Inadequate aortic balloon augmentation
234242000,Intra-aortic balloon thrombosis
449271003,Residual coarctation of aorta
399957001,Peripheral arterial occlusive disease
127014009,Diabetic peripheral angiopathy
281717005,Arteriovascular degeneration
234032009,Vasomotor arterial disorder
234190001,Disorder of vascular graft
417444002,Endoleak
139741000119102,Persistent flow of blood into graft of aorta
79325000,Mechanical complication of aortic graft
429673002,Arteriosclerosis of coronary artery bypass graft
442421004,Arteriosclerosis of arterial coronary artery bypass graft
444856008,Arteriosclerosis of internal mammary artery coronary artery bypass graft
442240008,Arteriosclerosis of nonautologous coronary artery bypass graft
285151000119108,Arteriosclerosis of autologous coronary artery bypass graft
285141000119106,Arteriosclerosis of autologous arterial coronary artery bypass graft
442224005,Arteriosclerosis of autologous vein coronary artery bypass graft
269438006,Bypass graft mechanical complications
280968009,Disorder of arteriovenous graft
234196007,Vascular graft twisting
416881003,Stent disintegration
426907004,Small vessel disease due to type 1 diabetes mellitus
128121009,Disorder of trunk
78626001,Congenital anomaly of trunk
363031002,Congenital anomaly of lymphatic structure of trunk
363028003,Congenital anomaly of cardiovascular structure of trunk
471294009,Congenital pericardial cyst
472778003,Congenital extrapericardial cyst
472777008,Congenital intrapericardial cyst
93018000,Congenital anomaly of pericardium
253734000,Pericardial diverticulum
253731008,Partial agenesis of pericardium
253732001,Totally absent pericardium
397894003,Congenital pericardial defect
13213009,Congenital heart disease
253267000,Congenital abnormality of relationship of cardiac component
253270001,Abnormal relationship of aortic orifice to pulmonary orifice
445298006,Aortic orifice anterior with respect to pulmonary orifice
445650008,Aortic orifice anterior left with respect to pulmonary orifice
445636003,Aortic orifice anterior right with respect to pulmonary orifice
445373007,Aortic orifice posterior with respect to pulmonary orifice
445607003,Aortic orifice posterior left with respect to pulmonary orifice
446670007,Aortic orifice right side by side with respect to pulmonary orifice
445270008,Aortic orifice left side by side with respect to pulmonary orifice
253268005,Abnormal relationship of right ventricle to left ventricle
447845003,Right ventricle posterior to left ventricle
448103004,Right ventricle inferior to left ventricle
448477005,Superior to inferior ventricular relationship
447673004,Right ventricle to left of left ventricle
253271002,Mirror-imaged heart
447285001,Ventricular imbalance
447286000,Ventricular imbalance with dominant right ventricle and hypoplastic left ventricle
446659000,Ventricular imbalance with dominant left ventricle and hypoplastic right ventricle
15459006,Endocardial cushion defect
60732002,"Atrial septal defect with endocardial cushion defect, partial type"
